candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Internet Archive,repository_full_text,B,"ghosts in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghosts:001,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghosts,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,crement - - galling. War-spear - - keea. Beed-spear- - Wommera - . meela. Shield - Tomahawk - - CsIloe- - Sim - - cheeando. Moon- - - peea. Star - • kolka. light - - Tkrk - - moabn. Cold - - miniaroo. Heat- - ngunera. Day . . - perria. Kight- - maltie. Fire - - knlla. Water - kaaby. Smoke - pooyoo. Oronnd - poordo. Wmd- - eeneroo. Sam - - wainburoo. God - - Ghosts - pokobidney. Boomerang - - Hill - - Wood- - - kulla. Stone - - poonda. Camp- - ngoora. Yea - - - yooa. No - - - mukka. I - - - ngnnna. You - - tchanna. Bark - - piltera. Good - - yardoo. Bad . - - nunta. Sweet - - morogo. Food - - ma. Hungry - meamukka. Thirsty -.
accepted,Internet Archive,repository_full_text,B,"ghosts in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghosts:002,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghosts,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"rk - - moaba. Blacks? Cold - - pyala. I don't know - yaminthe. Heat - - pookara. Plenty - muma. Day . - pirrea. Big - - Kight- - molthe. Little - - meenya. Fire - - knrla. Dead - - kukabuk. Water Smoke - koppe. - pooya. By-and-by - - karree. Gnnmd - mietlea. Come on - - pemee. Wind- - warre. Milk - - - Bain - - wainbaroo. E^lehawk - - God - - « wad turkey - Ghosts - poorkabidne. Wife - - • 8 THE AX7STRALIAN aACE : No. 4L— PORT LINCOLN- Bt A. A. C. Ls SoxTBF, Esq., anb ths Bjcvd. R. W. Holdxk. YocABULABiES of the Pamkalla langoage, which is spoken at Port Lincoln and along the western shores of Spencer's Golf, have been sent to me."
accepted,Internet Archive,repository_full_text,B,"ghosts in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghosts:003,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghosts,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ay - . - wallina, marka. Plenty - nurla. Night - - Big - - - yoodlu, mur- Fire- - gadla, knrdla. nundo. water - kapi, kano. Little - - - bulya, peelyoo. Smoke - pnyu, pooya. Dead - - kunya, paruntu Oronnd - 3rurra. By-and-by - - kani. Wmd- - wirra. Come on - purdni. Bain - - kattari, koomn- Milk - m na-kowi. Eaglehawk - ' yamu. God - - - WUd turkey - walla. Ghosts - narai wilya. Wife . •.yungara. 10 rwf THE AUSTRALIAN aACE: No. 42.— PEAKE TELEGRAPH STATION. By Chablbs Todd, Esq., C.M.G. Kangaroo - Opossum - Tame dog - Wild dog - Ema - - - Black duck- Wood duck- Pelican Laughing jackass Native companion White cockatoo - Crow - - -."
accepted,Internet Archive,repository_full_text,B,"ghosts in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghosts:004,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghosts,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,ear - - knjn. Beed-spear - - Throwing-stick - Shield - - stharranamma Tomahawk - «» Canoe - - - San - - - ditji. Moon - - - stharra. Star - - - ditjinaukata. light- - - Dark - - - Cold - - - backala. Heat - - - Day - - - ditji. Fight - • palkara. Fire . - * ture. Water - - sthappa. Smoke - . tnrotupu. Gnmnd - - woiljn. Wmd- - - Bain - - - knrrara. God - - - Ghosts • . Boomerang - m Hill - - Wood - pinta. Stone - - marda. Camp - - Yes - - - No . . - I - - - You - - tidni. Bark - - pitji. Good - - - tampa. Bad - - - manna. Sweet - - mardu. Food - m Hungry ' mauanu. Thirsty - tardinu. Eat - - taiima. Sleep - - mokaparrena. Drink- - -.
accepted,Internet Archive,repository_full_text,B,"ghost in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghost:005,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"e- * - Four - Father Mother Sister-Elder ,, Younger - Brothei^Elder - „ Younger A young man An old man An old woman - A baby A White man Children - Head - Eye - Ear - - - mara. tharranya. barooola. barooolago warra. barcoola-bar- coola. wanyu. unu. yaggoarre. gunyarre. bommo. gongoogo. oolyarra. korroo. budtha mepa. mitha burlu (i.e., little one). doona(see ghost), mutha. bunda, mongoora. bina. THABGOMINDA, BULLOO BIVEB 41 No. 52.— Thaboominda, Bulloo BxvwBf—conHnued, Month - thiA. wanna. Teeth • - tiaa. Hill - - - bompa (sand). Hair of the hea^ 1- konkoora. Wood- M m Beard- - - Dankoora. Stone - m m - nora. Thunder - - mindarro.."
accepted,Internet Archive,repository_full_text,B,"ghost in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghost:006,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"d - - altanda. Heat - - wolda. I don't know - wungayindie. Day - - - batchoo. Plenty - Night- - - wildga. Big - - - orlaca. Fire - - aria. Little - - pinapa. Water - owie. Dead - - yinda. Smoke - yoopoo. By-and-by - • arrel. Ground - yerta. Come on - obieyar. Wmd- - warrie. Milk - - ama. Run - - owie. Eaglehawk - - wildoo. God . - winma. Wild turkey - wala. Ghost - winida. Wife - - - artunoo. 124 THE AUSTRALIAN BACE: No. 61.— WONOKA. Bt W. M. Gkbxs, Esq. The following vocabulary was forwarded to me by Mr. W. M. Green, who informs me that the language of which it is a specimen is that of the Arkaba-tara tribe, whose country is."
accepted,Internet Archive,repository_full_text,B,"spirits in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:spirits:007,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirits,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"the curlew (willaroo) to sound alarums from evening till morning; also, in a god of the winds, one Pindee, author of thunder, who gathers the clouds and (but sparingly) breaks them with a blow. They hold, too, that the spirits (koylppa) of the departed walk the earth after dark, and that the whisperings of leaves, when all else is still, are the murmurs of ghostly voices; nevertheless, they are not utterly averse from moderate travel by night. In respect of death, they somewhat illogically maintain (or maintained) that no man can die a natural death except through the ill- offices of an enemy, and that the manes of the dead cannot."
accepted,Internet Archive,repository_full_text,B,"ghost in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghost:008,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"Ninnd&, poondd6, koolitrd6, taung-&r&. Lightaiiiig— Ktiim-koSnyki, b€rli. Thunder — Bootti (cf., boyttyee), pindd^. Wind— Y6rtt6. Whirlwind — Goorr&-bd6tt&, y5n- d(iny&. North wind— Koliy-wlliy. South wind— Bukkln-ydrttd. East wind — T6w-ftrr&. West wind— K6-ly-«rtt0. Sunlight— Belnb6kk& (?cf., bokka, leaf). Shade, shadow — Kcylppftrft (cf., koylppa, soul, ghost, and (Imbra), mor-rO. Land, ground — Mund^. Mirage (water on ground)— Tool- l&k&-no-kkd, (i.e., false water). Mirage (""gin and water"")— BdJ- ty^mOngkd-mangkd, (i.e., heat, blinking). Hail — ^Werldo. Dew— Kelttd. Hoar frost — Bahngg&r&. Ice— Nell^ng-ttrrft. Fog —."
accepted,Internet Archive,repository_full_text,B,"ghost in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:ghost:009,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,ghost,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"^j&r^. Fishes (various) — Tshpd6r56, ptlng- &r&, n&hmb&, yOm- m&hj&, kd6nb9hl^, pemdd$. Fur — ^Poolkk^ (in composition, soft- ened to woolkky). Tail— Ko5nd&r&. Claw— Melllny& fnail). Beak — Moonnd6 (upper lip). Wing — Wiinytt (upper arm). Feathe]v-Mtlltt&r&, poolkkj^. Down — P5olpp&, p5dlkky. Egg— Pdrt^gOUd. Nipper — ^Ndnnddg (tooth). Sting — Koonndd. Soul, ghost — ^K^lppA. Body— M&hnb&. Bone — P!nn&. Haii--P5olkky. Head— TOrtdb. Hair of head— Tiirtd$ wSolkk^. Hair at back of head — ^Bdmb^- wd61kky. Skull— Tfirtd6-pInnA. Brains— Tdrtd5-n11mmftld5 (t. e. , head milk). Forehead— BSSkkd6. Brow — ^MSrry. Eyebrow — M6n^-w5olkky, meSng.."
accepted,Internet Archive,repository_full_text,B,"spirit in The Australian Race, volume 1","The Australian Race, volume 1; Edward Micklethwaite Curr",1886,2026-06-22,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,https://archive.org/download/australianracei00currgoog/australianracei00currgoog_djvu.txt,sprint-internet-archive-curr:australianracei00currgoog:spirit:010,public_text_item,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain Australian ethnographic compilation exposed through an exact Internet Archive item.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ave been what they hold to be good, he is said to ascend to Bporala (i.^., to the Creator^ literally good)^ where he lives much as he did on earth, less the usual terrestrial discomforts. The Milky Way, which is called Tttgar (i.e., smoke), is said to be the smoke proceeding firom celestial grass) set fire to by departed women, who by this signal direct the ghosts of the deceased (as they did their husbands of old to their bush camp) to the eternal camp-fires of the tribe. It is strange that the Eucla people, so far away, should also regard the Milky Way as connected with themselves, as well as the Narrinyeri tribe:* To the man."
