candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Wikisource,public_domain_transcribed_book,A,Byamee in Introductory Belief Context,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,sprint-wikisource-euahlayi-e:euahlayi-ch1:byamee:001,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,Byamee,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"Howitt is also the term used by the Wirádjuri and Kamilaroi, 'Baiame' or 'Byamee.' The Euahlayi, however, possess myths, beliefs, and usages not recorded as extant among the Kamilaroi, but rather forming a link with the ideas of peoples dwelling much further west, such as the tribes, on Lake Eyre, and the southernmost Arunta of the centre."
accepted,Wikisource,public_domain_transcribed_book,A,spirit in Introductory Belief Context,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,sprint-wikisource-euahlayi-e:euahlayi-ch1:spirit:002,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"There is a belief in spirit-haunted trees, as among the Arunta, and there is a form of the Arunta myth of the 'Dream Time,' the age of pristine evolution."
accepted,Wikisource,public_domain_transcribed_book,A,spirit in Introductory Belief Context,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,sprint-wikisource-euahlayi-e:euahlayi-ch1:spirit:003,public_domain_public_web,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"My anthropological reading was scanty, but I was well acquainted with and believed in Mr. Herbert Spencer's 'Ghost theory' of the origin of religion in the worship of ancestral spirits. What I learned from the natives surprised me, and shook my faith in Mr. Spencer's theory, with which it seemed incompatible."
accepted,Wikisource,public_domain_transcribed_book,A,Byamee in Introductory Belief Context,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,sprint-wikisource-euahlayi-e:euahlayi-ch1:byamee:004,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,Byamee,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"eir south-east, but is clearly allied with it, many names of animals being the same in both tongues. A few names of animals are shared with the Wirádjuri speech, as Mullian, Eagle Hawk; Pelican, Goolayyahlee (Wirádjuri, Gulaiguli). The term for the being called 'The All Father' by Mr. Howitt is also the term used by the Wirádjuri and Kamilaroi, 'Baiame' or 'Byamee.' The Euahlayi, however, possess myths, beliefs, and usages not recorded as extant among the Kamilaroi, but rather forming a link with the ideas of peoples dwelling much further west, such as the tribes, on Lake Eyre, and the southernmost Arunta of the centre. Thus,."
accepted,Wikisource,public_domain_transcribed_book,A,spirit in Introductory Belief Context,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,sprint-wikisource-euahlayi-e:euahlayi-ch1:spirit:005,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"s the tribes, on Lake Eyre, and the southernmost Arunta of the centre. Thus, there is a limited and modified shape of the central and northern belief in reincarnation, and there is a great development of what are called by Mr. Howitt 'sub-totems,' which have been found most in a region of Northern Victoria, to the south of the Euahlayi. There is a belief in spirit-haunted trees, as among the Arunta, and there is a form of the Arunta myth of the 'Dream Time,' the age of pristine evolution. The Euahlayi thus present a mixture of ideas and usages which appears to be somewhat peculiar and deserving of closer study than it has."
accepted,Wikisource,public_domain_transcribed_book,A,spirit in Introductory Belief Context,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_1,sprint-wikisource-euahlayi-e:euahlayi-ch1:spirit:006,public_domain_public_web,public_access_text_available,apparition_account,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,spirit,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ey were on very good terms with me. They would exchange gifts with me: I might receive a carved weapon, and one of them some tobacco. The giving was not all on my side, by any means. My anthropological reading was scanty, but I was well acquainted with and believed in Mr. Herbert Spencer's 'Ghost theory' of the origin of religion in the worship of ancestral spirits. What I learned from the natives surprised me, and shook my faith in Mr. Spencer's theory, with which it seemed incompatible. In hearing the old blacks tell their legends you notice a great difference between them as raconteurs—some tell the bare plot or feature of the."
accepted,Wikisource,public_domain_transcribed_book,A,Wirreenun in Spirits and Wirreenun,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,sprint-wikisource-euahlayi-e:euahlayi-ch6:wirreenun:007,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,Wirreenun,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"'Wahl you frightened, wahl me hurt you. I only womba—mad—all yowee—spirits—in me tell me gubbah—good-I lib 'long a youee; bimeby I come back big feller wirreenun; wahl you frightened? I not hurt you.'"
accepted,Wikisource,public_domain_transcribed_book,A,Wirreenun in Spirits and Wirreenun,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,sprint-wikisource-euahlayi-e:euahlayi-ch6:wirreenun:008,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,Wirreenun,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"Guadgee answered all she was asked. She said Adelaide was made ill because she had offended the spirits by bathing in the creek under the shade of a Minggah, or spirit-tree, a place tabooed to all but wirreenuns, or such as hold communion with spirits."
accepted,Wikisource,public_domain_transcribed_book,A,Wirreenun in Spirits and Wirreenun,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,sprint-wikisource-euahlayi-e:euahlayi-ch6:wirreenun:009,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,Wirreenun,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"In this Minggah, Guadgee said, were swarms of bees invisible to all but wirreenuns, and they are ready always to resent any insult to the Minggah or its shadow. These spirit-bees had entered Adelaide and secreted some wax on her liver; their bites, Guadgee said, were on her back."
accepted,Wikisource,public_domain_transcribed_book,A,Wirreenun in Spirits and Wirreenun,The Euahlayi Tribe; K. Langloh Parker,1905,2026-06-22,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,https://en.wikisource.org/wiki/The_Euahlayi_Tribe/Chapter_6,sprint-wikisource-euahlayi-e:euahlayi-ch6:wirreenun:010,public_domain_public_web,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain ethnographic text concerning the Euahlayi people of north-western New South Wales and adjacent regions.,explicit_supernatural_or_anomalous_person_form_agent,Wirreenun,North-western New South Wales,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"Bootha got up then, came over to the patient, took her hand, rubbed it round the wrist several times, muttering an incantation; then saying she would see her again next day, off she went, taking, she told us, all the spirits away inside her, whence at desire they could be returned to such Minggah in their own Noorunbah, or hereditary hunting-grounds, as wirreenuns had placed them in, or to roam at their pleasure when not required by those in authority over spirits. Our old spiritualist denies us freedom even in the after-life she promises us."
