candidate_status,source_name,source_type,source_tier,title,publication_or_organisation,publication_date_text,access_date,url,canonical_url,external_id,publicness_status,rights_access_status,narrative_type,secondary_role,australian_relation,humanoid_basis,source_label,location_text,location_role,latitude,longitude,location_precision,geocode_source,geocode_verification_status,coordinate_evidence_note,duplicate_check_status,quality_class,ethics_review_status,cultural_sensitivity,acceptance_decision,rejection_reason,evidence_summary
accepted,Internet Archive,repository_full_text,B,"spirit in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirit:001,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"r them ; in fact the general idea amongst the natives is that, in the far past times, there were no men and women, but only creatures who were half animal or plant, and half men or women. From these semi-human beings sprang the ancestors of the present tribe. Not only is this so, but each of these far-away, mythical creatures carried about numbers of little spirit creatures — a wild dog had little wild dog spirits, a water-hen had little water-hen spirits — and, as they travelled over the country, being much more gifted than any of their purely human descendants, they not only created all the natural features — hills, rocks, mound."
accepted,Internet Archive,repository_full_text,B,"spirits in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirits:002,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirits,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"le wild dog spirits, a water-hen had little water-hen spirits — and, as they travelled over the country, being much more gifted than any of their purely human descendants, they not only created all the natural features — hills, rocks, mound springs, waterholes and creeks, which now form landmarks in the Urabunna country — but they actually peopled them with spirits. Each particular hill, or even rocky prominence, is supposed to have been made by some old ancestor and to be the home of spirits which were deposited there. In our II LAKE EYRE REGION 21 camp at Tjantjiwanperta we slept every night at the base of a group of granite."
accepted,Internet Archive,repository_full_text,B,"spirits in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirits:003,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirits,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"an any of their purely human descendants, they not only created all the natural features — hills, rocks, mound springs, waterholes and creeks, which now form landmarks in the Urabunna country — but they actually peopled them with spirits. Each particular hill, or even rocky prominence, is supposed to have been made by some old ancestor and to be the home of spirits which were deposited there. In our II LAKE EYRE REGION 21 camp at Tjantjiwanperta we slept every night at the base of a group of granite boulders (Fig. 10) which arose to mark the spot where certain of the mythic ancestors of the tribe (who, in this instance, were."
accepted,Internet Archive,repository_full_text,B,"spirit in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirit:004,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"which were deposited there. In our II LAKE EYRE REGION 21 camp at Tjantjiwanperta we slept every night at the base of a group of granite boulders (Fig. 10) which arose to mark the spot where certain of the mythic ancestors of the tribe (who, in this instance, were pigeon people) camped during their wanderings ; and these boulders are now the home of pigeon spirits, left behind by the forefathers, who wandered over their ancestral domains just as their modern descendants do — or rather did, until the white man appeared upon the scene. Every child that is born in the Urabunna tribe is supposed to be a spirit child come to life."
accepted,Internet Archive,repository_full_text,B,"spirit in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirit:005,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"is instance, were pigeon people) camped during their wanderings ; and these boulders are now the home of pigeon spirits, left behind by the forefathers, who wandered over their ancestral domains just as their modern descendants do — or rather did, until the white man appeared upon the scene. Every child that is born in the Urabunna tribe is supposed to be a spirit child come to life again. The child grows, and when, in the course of events, it dies, either young or old, its spirit part returns to its old home, only to remain there until such time as it is once more born in human form. These Urabunna people have also evolved the."
accepted,Internet Archive,repository_full_text,B,"spirit in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirit:006,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirit,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"determined to travel, and took all the blackfellows whom he had made on his back, the boy mounting on to the very top. At the present day a great heap of withered boulders with one perched on the top represents the spot where this took place (Fig. 1 1). They travelled on, sometimes going up into the sky, sometimes travelling underground, but always leaving spirit children, called "" maiaurli,"" behind wherever they camped. At length they met another old rain-man, with his cloud of blackfellows. They all mixed together, and finally travelled on into the country of the Wonkgonguru tribe, where they went into the ground, leaving plenty."
accepted,Internet Archive,repository_full_text,B,"spirits in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirits:007,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirits,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"g up into the sky, sometimes travelling underground, but always leaving spirit children, called "" maiaurli,"" behind wherever they camped. At length they met another old rain-man, with his cloud of blackfellows. They all mixed together, and finally travelled on into the country of the Wonkgonguru tribe, where they went into the ground, leaving plenty of rain spirits, or maiaurli, behind them. It is these spirits, left in various spots, all of which are perfectly well known to the natives, who give rise to the rain men and women of the present day. Just as the rain-men are supposed to be responsible for the supply of water, so the."
accepted,Internet Archive,repository_full_text,B,"spirits in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:spirits:008,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,spirits,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ines of travel of their ancestors and exactly ' In Native Tribes of Central Australia we have indicated by means of maps the lines of travel which tradition says that certain of these ancestral groups followed during their wanderings over the Arunta country. These traditions are extraordinarily full of the most minute detail. 2o8 ACROSS AUSTRALIA chap. what spirits inhabit different spots — kangaroos in one, wild cats in another, rats, snakes, fishes in others and so on. When a child is born, it is simply one of these old ancestors who has undergone reincarnation, and thus every individual in the tribe gets his, or her, totem."
accepted,Internet Archive,repository_full_text,B,"devil in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:devil:009,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,devil,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"ent, and neither the dingo F 2 68 ACROSS AUSTRALIA chap. nor the present aborigines, in whose company he probably invaded Australia, succeeded in crossing the strait between the mainland and Tasmania. In Victoria, we have fossil records of dingoes associated with animals which are now confined to Tasmania. There was a time when the Tasmanian "" tiger "" and "" devil,"" as they are popularly called, the former one of the largest and the latter the fiercest of our marsupials, lived in Australia ; indeed the important fact of the former existence of the dingo on the Australian continent, side by side, not only with large marsupials now."
accepted,Internet Archive,repository_full_text,B,"devil in Across Australia, volume 1","Across Australia, volume 1; Baldwin Spencer and F. J. Gillen",1912 public-domain travel and ethnographic text exposed through an exact Internet Archive item,2026-06-22,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,https://archive.org/download/acrossaustralia01spenuoft/acrossaustralia01spenuoft_djvu.txt,sprint-internet-archive-spen:acrossaustralia01spenuoft:devil:010,public_text_item,public_access_text_available,spirit_person_narrative,source_grounded_section_record,Public-domain Australian interior travel and ethnographic source; accepted rows require substantive supernatural/person-form narrative or discourse evidence.,explicit_supernatural_or_anomalous_person_form_agent,devil,Central Australia,cultural_association_region,,,region,,,,source_url_external_id_and_excerpt_hash_checked,B,public_context_reviewed,moderate,accepted,,"t of the former existence of the dingo on the Australian continent, side by side, not only with large marsupials now extinct, such as Thylacoleo, Diprotodon, and Nototherium, but with others, such as Sarcophilus, now confined to Tasmania, was first discovered and announced by the late Sir F. M'Coy thirty years ago.^ The extinction of the "" tiger "" and the "" devil "" on the mainland can only be associated with the fact that here they came into competition with the dingo, which extermin- ated them. The dingo hunts in packs. Personally he is a skullcing coward, whereas the "" devil,"" known scien- tifically as Sarcophilus satanicus, is."
